Store,Product,Space,Profit,Sales,Units
771,APT 9,5.25,9563,54718.72,67
772,APT 9,5.25,4444,63467.44,14
773,APT 9,5.25,7035,39934.75,81
774,APT 9,4.75,8833,31978.21,50
775,APT 9,5.25,1965,34670.36,72
776,APT 9,5.25,8427,35556.48,89
777,APT 9,5.25,5865,30519.06,61
778,APT 9,5.25,4617,37775.67,27
779,APT 9,5.25,9552,61518.96,35
780,APT 9,5.25,8810,44146.72,95
781,APT 9,5.25,2203,85272.86,71
782,APT 9,5.25,3621,85323.28,96
783,APT 9,5.25,9742,65898.98,36
784,APT 9,5.25,1539,29123.86,15
785,APT 9,5.25,6544,36029.28,60
786,APT 9,5.25,9207,48176.68,2
787,APT 9,5.25,4060,64789.88,58
788,APT 9,5.25,7935,56951.2,32
789,APT 9,5.25,1638,38110.62,74
790,APT 9,4.75,7101,40439.73,98
795,APT 9,5.25,7500,55206.59,95
796,APT 9,4.75,5958,27799.4,92
797,APT 9,5.25,8249,36774.24,83
798,APT 9,5.25,5267,53568.38,47
799,APT 9,5.25,9463,60513.03,86
951,APT 9,5.25,8336,67895.23,10
952,APT 9,5.25,9447,57646.43,58
953,APT 9,5.25,3349,55801.32,32
954,APT 9,4.75,1248,51296.62,29
955,APT 9,5.25,5644,65879.75,61
956,APT 9,5.25,2318,72426.08,11
957,APT 9,5.25,6265,53207,44
958,APT 9,5.25,8781,36457.77,48
960,APT 9,5.25,7677,39157.81,58
962,APT 9,5.25,2933,61371.68,92
963,APT 9,5.25,3507,94836.56,62
964,APT 9,5.25,9766,76850.1,95
967,APT 9,5.25,8172,41528.9,92
968,APT 9,5.25,5431,36737.2,62
969,APT 9,5.25,4858,43292.66,77
970,APT 9,5.25,2004,62674.88,51
971,APT 9,5.25,3260,51799.63,82
973,APT 9,5.25,4748,66124.05,65
974,APT 9,4.75,6157,31170.69,66
975,APT 9,4.75,7733,49997.48,75
976,APT 9,4.25,3699,39534.9,81
977,APT 9,4.75,4148,41017.28,55
978,APT 9,4.75,9332,52335.33,79
980,APT 9,4.75,9861,60729.57,56
981,APT 9,4.75,7630,38550.67,62
982,APT 9,5.25,9320,49959.44,63
983,APT 9,4.75,2390,59262.51,6
985,APT 9,5.25,6963,48060.37,39
986,APT 9,4.75,4046,29664.85,41
987,APT 9,5.25,2167,49664.01,7
988,APT 9,5.25,9953,56102.31,16
989,APT 9,5.25,5188,49358.8,13
990,APT 9,5.25,9894,43209.51,4
991,APT 9,5.25,2503,32998.96,46
992,APT 9,5.25,6648,32066.53,84
993,APT 9,4.75,1992,36291.25,8
994,APT 9,4.25,3409,19950.03,89
995,APT 9,4.75,5574,30818.12,1
996,APT 9,5.25,5138,41834.56,95
997,APT 9,5.25,7748,42092.82,58
998,APT 9,4.75,8333,27822.34,64
1002,APT 9,4.75,5039,45840.69,88
1003,APT 9,4.75,6760,46113.73,97
1004,APT 9,4.75,1698,54537.09,34
1005,APT 9,5.25,7363,50021.41,55
1006,APT 9,4.75,2911,52611.29,9
1007,APT 9,4.75,9836,30605.92,28
1008,APT 9,4.75,1251,32664.88,65
1009,APT 9,5.25,8018,29215.11,52
1010,APT 9,5.25,8451,51251.09,56
1011,APT 9,4.25,3858,46119.04,63
1012,APT 9,4.75,9991,38574.34,47
1013,APT 9,5.25,6856,59102.84,81
1014,APT 9,5.25,9929,40272.62,60
1015,APT 9,5.25,8083,78846.02,65
1016,APT 9,5.25,2400,24695.36,96
1017,APT 9,4.75,6032,57908.7,21
1018,APT 9,4.75,4623,54776.12,15
1019,APT 9,5.25,1964,49781.1,37
1020,APT 9,4.25,7001,42956.2,61
1021,APT 9,4.75,8093,42633.8,75
1022,APT 9,4.75,4306,34664.25,91
1023,APT 9,5.25,7858,53949.36,96
1024,APT 9,5.25,2374,42722.67,73
1025,APT 9,5.25,1709,61602.68,72
1026,APT 9,5.25,1868,78435.54,16
1027,APT 9,4.75,2814,26983.03,65
1028,APT 9,5.25,4328,49852.09,88
1029,APT 9,5.25,4721,41430.83,15
1030,APT 9,5.25,4775,38041.18,52
1031,APT 9,4.75,9726,52929.5,45
1032,APT 9,5.25,9219,33384.91,6
1033,APT 9,4.75,8888,34496.44,6
1034,APT 9,5.25,9114,49960.59,1
1035,APT 9,5.25,3462,39585.7,26
1036,APT 9,5.25,4731,31417.34,83
1037,APT 9,5.25,7593,27977.85,59
1038,APT 9,4.75,7703,23618.95,98
1040,APT 9,5.25,6375,54626.12,65
1041,APT 9,5.25,9031,41063.29,80
1042,APT 9,5.25,7019,44617.41,92
1043,APT 9,4.75,1412,27144.25,61
1044,APT 9,5.25,4542,42471.08,78
1045,APT 9,4.75,6407,25246.2,62
1046,APT 9,5.25,4867,49000.57,79
1047,APT 9,5.25,8986,54619.85,29
1048,APT 9,5.25,8492,58394.63,39
1049,APT 9,4.75,5980,27602.67,34
1050,APT 9,5.25,5769,49187.92,52
1051,APT 9,5.25,5748,50338.8,37
1052,APT 9,5.25,3913,42506.89,9
1053,APT 9,4.75,1763,50321.2,97
1054,APT 9,5.25,1917,57591.12,9
1055,APT 9,4.75,6466,24162.06,35
1056,APT 9,5.25,8737,61463.22,79
1057,APT 9,5.25,6900,34398.32,8
1058,APT 9,4.75,4511,24218.16,95
1059,APT 9,4.75,7301,29490.41,45
1060,APT 9,4.75,5482,29952.19,58
1062,APT 9,4.75,3435,27011.89,69
1063,APT 9,5.25,8774,54334.34,13
1064,APT 9,4.75,5030,21561.63,14
1065,APT 9,5.25,9944,28488.82,99
1066,APT 9,4.75,6062,24354.06,63
1067,APT 9,5.25,7270,39135.23,72
1068,APT 9,4.75,5664,28965.76,19
1069,APT 9,4.75,9441,41060.6,2
1070,APT 9,4.75,2752,28403.13,27
1071,APT 9,5.25,4315,42531.06,89
1072,APT 9,4.75,8431,33703.23,64
1073,APT 9,5.25,7609,58249.57,16
1075,APT 9,4.75,2130,25125.68,95
1076,APT 9,4.75,9334,49711.31,1
1077,APT 9,4.75,2575,51886.03,14
1078,APT 9,5.25,6787,35639.28,9
1079,APT 9,4.75,5494,32697.06,52
1081,APT 9,4.25,2122,42558.57,81
1082,APT 9,4.25,9025,27723.33,23
1083,APT 9,5.25,7388,52087.58,46
1084,APT 9,4.75,8916,33189.17,25
1085,APT 9,5.25,1524,39950.62,6
1086,APT 9,4.75,1637,27503.74,62
1087,APT 9,5.25,9703,35125.37,53
1089,APT 9,4.75,9478,30093.17,53
1091,APT 9,4.75,4709,28276.15,77
1092,APT 9,5.25,5597,60333.86,18
1093,APT 9,4.75,2522,33639.5,16
1094,APT 9,5.25,3294,49897.27,96
1095,APT 9,4.75,8681,45311.4,40
1096,APT 9,5.25,6712,53490.65,36
1097,APT 9,5.25,8770,51622.72,72
1098,APT 9,4.75,8550,27010.18,38
1102,APT 9,4.75,1829,28621.49,47
1103,APT 9,5.25,6156,31411.86,86
1104,APT 9,5.25,1708,54732.42,82
1105,APT 9,4.75,3601,21651.37,40
1106,APT 9,4.25,2009,29378.3,33
1107,APT 9,4.75,7991,39172.28,33
1108,APT 9,4.75,4474,53032.75,42
1109,APT 9,4.75,5293,30812.29,90
1110,APT 9,5.25,6398,30145.11,84
1111,APT 9,5.25,8857,39378.27,50
1112,APT 9,4.75,1756,22615.83,37
1113,APT 9,5.25,2182,49225.44,39
1115,APT 9,4.75,8546,32681.4,70
1117,APT 9,4.25,8091,44497.15,51
1118,APT 9,5.25,9766,38631.8,79
1119,APT 9,4.75,9771,74190.93,4
1121,APT 9,4.75,2338,41679.58,23
1122,APT 9,4.75,3338,31435.49,3
1123,APT 9,5.25,1595,41602.92,62
1124,APT 9,5.25,3431,48234.49,67
1125,APT 9,4.75,2977,34885.46,60
1126,APT 9,4.75,3911,28055.01,63
1127,APT 9,4.75,8313,33655.59,34
1128,APT 9,4.75,3329,57406.58,64
1130,APT 9,4.75,6622,38316.54,80
1132,APT 9,5.25,9556,34306.2,14
1133,APT 9,5.25,2816,53865.45,4
1134,APT 9,4.25,9338,32336.44,81
1135,APT 9,5.25,4317,48579.35,47
1136,APT 9,4.25,8230,23901.75,36
1137,APT 9,4.75,7228,39447.77,52
1138,APT 9,4.75,8728,31031.82,42
1139,APT 9,5.25,7430,32072.16,7
1140,APT 9,4.25,3328,31991.95,6
1141,APT 9,4.75,3021,22566.8,38
1142,APT 9,5.25,6627,57641.92,48
1143,APT 9,5.25,6925,36836.22,30
1144,APT 9,4.25,5331,33040.26,65
1145,APT 9,5.25,8603,37802.57,71
1146,APT 9,4.75,2252,26638.08,49
1147,APT 9,5.25,6351,51063.22,65
1149,APT 9,5.25,1515,61584.69,74
1151,APT 9,4.75,8400,32551.46,90
1152,APT 9,4.75,8686,38568.94,18
1153,APT 9,5.25,6576,30913.66,87
1155,APT 9,4.75,2956,31958,39
1156,APT 9,5.25,2227,77045.67,56
1157,APT 9,5.25,2474,76052.39,42
1158,APT 9,5.25,7025,48430.05,21
1159,APT 9,4.75,5897,40610.14,52
1160,APT 9,5.25,6433,33679.44,100
1161,APT 9,5.25,1387,43524.93,5
1162,APT 9,5.25,7888,44021.42,84
1163,APT 9,4.75,2004,30843.1,66
1164,APT 9,5.25,4452,38092.37,22
1165,APT 9,5.25,4406,46403.02,53
1166,APT 9,5.25,8088,42226.28,1
1167,APT 9,4.75,1342,23482.46,29
1168,APT 9,5.25,1886,75064.92,42
1169,APT 9,5.25,8770,48643.47,34
1171,APT 9,5.25,5377,25044.5,74
1172,APT 9,4.75,1582,28397.8,27
1173,APT 9,5.25,4249,46766.25,82
1174,APT 9,5.25,3808,54286.92,37
1175,APT 9,4.75,6361,25995.32,51
1176,APT 9,4.75,5299,38590.84,88
1177,APT 9,4.75,8151,25737.63,78
1178,APT 9,5.25,6893,33100.66,17
1179,APT 9,5.25,4735,41863.86,26
1180,APT 9,5.25,3132,60516.34,73
1181,APT 9,5.25,3859,49687.39,80
1182,APT 9,5.25,8762,81036.3,75
1183,APT 9,4.75,4121,27073.23,82
1184,APT 9,5.25,9419,46775.7,100
1185,APT 9,5.25,9531,43974.43,39
1186,APT 9,5.25,2642,50951.37,38
1187,APT 9,5.25,5919,40882.36,19
1188,APT 9,4.75,1753,36244.14,3
1189,APT 9,4.75,6571,31393.32,21
1190,APT 9,5.25,7140,45673.71,66
1191,APT 9,4.75,1864,25341.07,22
1192,APT 9,4.75,6290,24784.46,28
1193,APT 9,4.75,9355,31953.34,19
1194,APT 9,4.75,4315,32682.25,29
1195,APT 9,4.75,6221,34145.08,49
1196,APT 9,4.75,2092,28378.32,90
1197,APT 9,5.25,7635,50727.02,58
1198,APT 9,4.75,4825,29880.66,11
1199,APT 9,4.75,1574,29601.51,18
1200,APT 9,4.75,2184,25872.03,69
1201,APT 9,4.75,7778,46889.41,29
1202,APT 9,4.75,3570,34670.16,21
1203,APT 9,4.75,1130,24527.06,27
1204,APT 9,4.75,2128,38630.12,15
1205,APT 9,4.75,9082,29473.32,12
1207,APT 9,4.75,1475,40806.26,67
1209,APT 9,5.25,3941,53783.99,36
1211,APT 9,4.75,5070,53722.98,48
1212,APT 9,5.25,4076,42446.85,95
1215,APT 9,4.75,3690,26871.35,63
1216,APT 9,4.75,7271,29329.51,84
1217,APT 9,4.75,6176,37328.52,66
1219,APT 9,4.75,5490,19734.11,73
1221,APT 9,5.25,8109,41776.52,76
1222,APT 9,5.25,1483,42703.99,26
1223,APT 9,5.25,2206,32110.47,15
1224,APT 9,5.25,4221,49387.43,40
1225,APT 9,4.75,6744,25516.59,91
1226,APT 9,4.75,8814,39618.76,18
1227,APT 9,5.25,8772,29692.46,80
1228,APT 9,4.75,6906,32284.74,44
1229,APT 9,5.25,7868,55647.21,73
1230,APT 9,4.75,3800,41154.86,66
1231,APT 9,4.75,5596,31825.73,47
1232,APT 9,4.75,7700,31470.43,29
1233,APT 9,5.25,7834,37767.51,76
1234,APT 9,4.75,7525,25147.29,88
1235,APT 9,5.25,6990,41309.12,68
1236,APT 9,5.25,7624,42823.43,10
1237,APT 9,5.25,6649,38669.95,80
1238,APT 9,5.25,6765,36668.24,14
1240,APT 9,4.75,5454,22634.64,1
1241,APT 9,5.25,5967,61142.08,95
1242,APT 9,4.75,7536,32033.37,49
1243,APT 9,4.75,1340,35572.02,47
1245,APT 9,4.75,8285,31198.63,74
1246,APT 9,4.75,4201,32774.87,50
1247,APT 9,4.75,4232,27853.42,7
1248,APT 9,4.75,8023,31925.5,97
1249,APT 9,5.25,4647,44361.15,20
1250,APT 9,4.75,9347,30010.92,23
1253,APT 9,5.25,9982,51957.04,25
1255,APT 9,5.25,2315,39797.46,11
1256,APT 9,5.25,8827,47372.8,100
1257,APT 9,5.25,2553,60489.71,85
1261,APT 9,4.75,6779,38091.97,54
1262,APT 9,4.75,9265,47731.76,37
1264,APT 9,5.25,7534,23055.4,52
1265,APT 9,5.25,2309,68569.14,33
1266,APT 9,5.25,9076,38329.66,4
1267,APT 9,4.75,5960,29710.78,78
1268,APT 9,5.25,4411,41272.28,11
1269,APT 9,4.75,6426,41791.75,98
1270,APT 9,5.25,5097,43745.56,40
1271,APT 9,5.25,8283,38128.7,26
1272,APT 9,5.25,8987,37393.25,79
1275,APT 9,4.75,9315,24480.37,57
1276,APT 9,4.75,4186,34408.35,42
1277,APT 9,5.25,6803,42053.41,58
1279,APT 9,4.75,1056,38685.35,94
1280,APT 9,4.75,3645,39818.77,2
1281,APT 9,5.25,9295,44329.25,84
1282,APT 9,5.25,2100,63155.31,55
1283,APT 9,5.25,1234,31024.05,69
1284,APT 9,4.75,7031,27139.62,24
1285,APT 9,4.75,3401,23153.79,50
1286,APT 9,4.75,9047,25383.95,19
1287,APT 9,4.75,9191,34767.01,33
1288,APT 9,4.75,4276,35087.49,4
1290,APT 9,5.25,7377,62387.04,94
1291,APT 9,4.75,9106,30443.6,70
1292,APT 9,4.25,9566,42972.82,13
1293,APT 9,4.75,2678,56730.83,16
1294,APT 9,4.75,7975,39277.03,4
1295,APT 9,4.75,8704,25155.88,86
1300,APT 9,4.75,1330,32597.76,84
1301,APT 9,5.25,1961,43695.33,91
1302,APT 9,4.75,4701,30203.72,72
1303,APT 9,4.75,5524,26718.11,69
1304,APT 9,4.75,3890,45502.2,66
1305,APT 9,5.25,2044,42020.82,88
1306,APT 9,5.25,3277,34711.57,84
1307,APT 9,4.75,2903,33130.66,81
1308,APT 9,4.75,1886,28885.95,74
1309,APT 9,4.75,7242,27904.2,44
1310,APT 9,4.75,1689,28301.39,68
1312,APT 9,5.25,5638,39151.32,97
1313,APT 9,5.25,1174,33865.47,50
1314,APT 9,4.75,8893,50491.47,47
1315,APT 9,4.75,3261,26304.6,38
1316,APT 9,4.75,3873,34658.75,73
1317,APT 9,5.25,5188,37442.6,78
1318,APT 9,5.25,9466,23218.66,11
1319,APT 9,5.25,3418,31977.44,86
1320,APT 9,5.25,8117,37812.56,70
1322,APT 9,5.25,2348,45223.98,29
1324,APT 9,4.25,5557,21520.33,91
1325,APT 9,5.25,8101,95000.02,12
1326,APT 9,4.25,5192,23379.86,99
1327,APT 9,5.25,4398,57128.48,20
1328,APT 9,5.25,6587,41720.5,82
1329,APT 9,5.25,5178,34733.93,45
1330,APT 9,5.25,3617,39391.98,43
1331,APT 9,5.25,9463,31110.12,76
1332,APT 9,4.75,4747,32159.98,74
1334,APT 9,4.75,6462,24122.92,15
1340,APT 9,5.25,6955,29381.17,46
1342,APT 9,4.75,3468,23790.77,50
1343,APT 9,4.75,7399,28617.01,12
1347,APT 9,5.25,2777,32847.69,72
1349,APT 9,4.75,8454,24711.27,49
1350,APT 9,4.75,7950,27814.68,80
1352,APT 9,5.25,1749,27100.92,67
1353,APT 9,4.75,9614,36138.73,67
1354,APT 9,4.75,4063,27701.98,54
1355,APT 9,5.25,6266,62926.92,10
1356,APT 9,4.75,8809,23908.47,83
1357,APT 9,5.25,5096,25718.61,1
1358,APT 9,4.25,9336,36641.22,46
1359,APT 9,4.75,8053,36673.71,80
1360,APT 9,4.75,5858,48813.11,16
1361,APT 9,4.25,9502,44010.21,70
1362,APT 9,4.75,3238,40878.08,21
1363,APT 9,4.25,5198,40630.74,71
1364,APT 9,4.75,9662,33523.33,47
1365,APT 9,4.75,2620,33874.11,70
1366,APT 9,4.25,2941,28913.21,7
1367,APT 9,4.75,1311,26192.84,74
1370,APT 9,4.75,6439,32618.26,16
1371,APT 9,4.25,3969,24927.33,96
1372,APT 9,5.25,1957,28442.76,42
1373,APT 9,4.75,1827,39615.8,67
1374,APT 9,4.25,2949,33072.45,37
1376,APT 9,4.75,6544,28226.99,23
1377,APT 9,4.75,2865,42611.34,98
1378,APT 9,4.75,1214,26895.47,1
1379,APT 9,4.25,7134,25456.85,26
1381,APT 9,4.75,6451,29365.92,92
1382,APT 9,4.75,3742,39921.99,45
1383,APT 9,4.25,9868,31212.4,43
1385,APT 9,5.25,8722,29310.31,57
1386,APT 9,4.75,4601,26450.12,98
1388,APT 9,4.25,6951,20623.97,52
1389,APT 9,4.75,8083,32236.19,28
1390,APT 9,5.25,1089,29032.83,59
1391,APT 9,4.75,2892,30137.91,59
1393,APT 9,4.75,8381,24493.87,45
1394,APT 9,5.25,8396,48255.14,33
1395,APT 9,5.25,7267,35141.08,75
1396,APT 9,4.75,8377,26221.22,33
1397,APT 9,4.75,7289,24182.28,41
1399,APT 9,4.75,1605,44770.05,63
1400,APT 9,4.75,6866,26155.31,47
1401,APT 9,5.25,4019,37797.12,43
1403,APT 9,4.75,1993,25155.49,87
1404,APT 9,4.25,4125,27412.31,38
1405,APT 9,5.25,6897,39542.6,4
1407,APT 9,4.25,6795,28375.43,3
1408,APT 9,5.25,6900,28594.24,41
1409,APT 9,5.25,3397,39705.95,27
1410,APT 9,4.75,3612,16773.85,53
1411,APT 9,4.75,7172,33006.58,88
1413,APT 9,4.75,6841,26698.58,64
1414,APT 9,5.25,1416,31597.56,87
1415,APT 9,4.75,6740,19416.22,80
1416,APT 9,4.75,6126,24850.1,10
1418,APT 9,5.25,7394,47377.21,5
1419,APT 9,4.75,7413,30603.36,52
1420,APT 9,4.75,4214,27421.28,50
1421,APT 9,4.75,4383,20877.1,6
1422,APT 9,4.75,5361,27082.14,92
1424,APT 9,4.75,5783,24772.15,58
1425,APT 9,4.75,2443,27027.84,53
1426,APT 9,4.75,9511,35258.55,13
1428,APT 9,4.75,2182,23283.54,93
1429,APT 9,4.75,6274,14779.88,87
1430,APT 9,4.75,2595,23624.02,78
1431,APT 9,4.75,7804,24667.75,22
1432,APT 9,5.25,9763,26337.14,39
1434,APT 9,4.75,9170,26239,40
1435,APT 9,5.25,7798,24226.29,83
1436,APT 9,4.75,3668,24675.04,83
1437,APT 9,4.75,1727,21409.81,6
1438,APT 9,4.75,9881,24288.47,16
1439,APT 9,4.75,8073,26496.98,65
1440,APT 9,4.75,3996,23280.24,30
1441,APT 9,5.25,8802,30453.43,69
1442,APT 9,4.75,2577,27180.12,81
1443,APT 9,4.75,9793,26159.74,34
1445,APT 9,4.75,1224,27716.19,100
1447,APT 9,4.75,5575,34244.46,31
1448,APT 9,4.75,4289,29930.92,22
1450,APT 9,4.75,5697,9829.13,11
1452,APT 9,4.75,4601,24275.12,31
1453,APT 9,4.75,4965,30331.62,97
1454,APT 9,4.75,2272,26821.78,79
1455,APT 9,4.25,7126,26730.65,75
1456,APT 9,5.25,6343,33612.78,68
1457,APT 9,4.75,9653,25317.44,58
1458,APT 9,4.25,5002,25158.7,37
1461,APT 9,4.75,7520,35408.64,59
1462,APT 9,4.75,5421,26424.83,64
1463,APT 9,4.75,4589,32219.22,100
1465,APT 9,4.75,9567,28832.22,71
1466,APT 9,4.75,4930,26766.26,89
1467,APT 9,4.75,8302,21242.3,24
1468,APT 9,4.75,6701,25870.06,19
1469,APT 9,4.75,1360,38700.15,94
1470,APT 9,4.75,6627,34611.66,48
1473,APT 9,4.75,1226,35889.19,36
1474,APT 9,4.75,4154,22569.8,96
1476,APT 9,5.25,3730,51345.44,67
1480,APT 9,4.75,6941,20626.34,21
1481,APT 9,5.25,7805,24793.95,53
1484,APT 9,5.25,3328,18099.17,4
1487,APT 9,4.75,8040,26568.6,20
1492,APT 9,4.75,8158,20074.37,69
1493,APT 9,4.75,1477,24065.88,43
1494,APT 9,5.25,5749,33651.01,17
1497,APT 9,4.75,6614,22471.24,52
1498,APT 9,4.75,8226,24377.87,22
1499,APT 9,4.75,9544,23852.35,4
1500,APT 9,5.25,8151,33562.04,88
1501,APT 9,4.25,8375,33972.89,2
1502,APT 9,5.25,2303,28748.97,7
1503,APT 9,4.75,1250,29731.5,44
1504,APT 9,4.75,2580,26151.22,60
1506,APT 9,4.75,5078,34326.97,16
1507,APT 9,4.75,4889,28153.14,35
1508,APT 9,4.75,6234,10139.06,90
1510,APT 9,4.75,6812,37253.21,83
1515,APT 9,4.75,4556,26531.97,69
1516,APT 9,4.75,3874,50398.88,56
1517,APT 9,4.75,4073,21345.8,52
7,CHAPS,3,8340,67714.02,86
8,CHAPS,3,7186,47313.5,6
9,CHAPS,3,2863,35705.18,96
10,CHAPS,3,8278,45753.77,71
11,CHAPS,3,9614,40019.9,16
14,CHAPS,3,6851,34829.31,84
17,CHAPS,3,1232,27439.12,56
18,CHAPS,3,1268,52260.93,82
19,CHAPS,2.5,6959,18515.54,71
25,CHAPS,3,5252,44426.6,50
31,CHAPS,3,9567,67023.17,47
32,CHAPS,2,1894,22805.51,37
33,CHAPS,2.5,4875,26946.65,29
34,CHAPS,2,1008,22337.45,60
35,CHAPS,3,1385,40038.7,52
37,CHAPS,3,4317,39656.23,18
39,CHAPS,3,3195,50171.32,82
41,CHAPS,3,7453,45905.65,3
43,CHAPS,2.5,2462,24448.5,98
48,CHAPS,3,3747,53401.83,28
49,CHAPS,3,9276,37460.51,38
52,CHAPS,3,4887,43190.36,22
54,CHAPS,3,3496,42055.23,17
55,CHAPS,3,8823,34210.51,10
57,CHAPS,2.5,2414,21343.47,21
59,CHAPS,2.5,6585,16401.02,6
60,CHAPS,3,3567,40945.69,8
62,CHAPS,3,9596,46727.22,65
63,CHAPS,2.5,9783,20488.01,57
64,CHAPS,3,9386,45863.97,87
65,CHAPS,2.5,6378,22550.38,55
66,CHAPS,3,6065,36665.94,95
67,CHAPS,2.5,1989,21678.39,82
68,CHAPS,3,4050,37619.93,22
70,CHAPS,2.5,4127,20697.86,79
71,CHAPS,3,4582,21949.9,7
72,CHAPS,3,3811,46333.97,38
73,CHAPS,3,6731,45920.28,90
75,CHAPS,3,8164,31582.23,49
77,CHAPS,3,4565,30132.9,78
79,CHAPS,3,9650,37503.25,44
82,CHAPS,3,4839,33673.5,42
83,CHAPS,3,2435,27107.08,68
84,CHAPS,3,1733,35015.44,23
86,CHAPS,3,4322,55884.91,26
89,CHAPS,3,6351,26176.52,81
91,CHAPS,3,1461,43374.57,78
95,CHAPS,3,6270,37147.01,75
96,CHAPS,3,3951,57496.38,42
97,CHAPS,3,5174,74531.15,65
99,CHAPS,3,8778,66798.56,12
101,CHAPS,3,6147,42241.15,94
102,CHAPS,3,1871,84272.41,95
103,CHAPS,3,6707,52045.07,45
104,CHAPS,3,6897,31775.06,84
105,CHAPS,3,5068,58517.17,44
106,CHAPS,3,2110,39758.77,11
107,CHAPS,3,9367,31061.55,43
108,CHAPS,3,1443,34690.09,78
109,CHAPS,3,1302,41118.7,46
110,CHAPS,3,8481,45713.43,65
111,CHAPS,3,8023,45814.46,25
112,CHAPS,3,3868,39530.54,85
113,CHAPS,3,7249,38257.33,38
114,CHAPS,3,1362,40186.47,24
115,CHAPS,2,2031,25096.62,36
117,CHAPS,3,1960,29823.09,26
118,CHAPS,3,3187,42816.31,38
119,CHAPS,2.5,9079,26761.08,15
121,CHAPS,3,7118,49331.66,66
123,CHAPS,3,7872,38097.38,85
125,CHAPS,2.5,1761,24493.92,76
126,CHAPS,3,4611,46943.35,68
127,CHAPS,3,3723,35011.66,49
129,CHAPS,3,8443,42140.82,33
130,CHAPS,3,2618,71346.62,100
132,CHAPS,3,6777,38078.5,91
134,CHAPS,3,7456,51955.87,69
136,CHAPS,2.5,8134,21613.98,9
138,CHAPS,3,2728,35963.59,81
139,CHAPS,3,8444,38113.96,85
140,CHAPS,3,2600,58192.83,24
141,CHAPS,3,7975,39004.97,21
142,CHAPS,3,8262,45054.07,71
143,CHAPS,2,3032,21479.29,16
147,CHAPS,3,8654,61390.68,97
148,CHAPS,3,3245,33290.75,64
149,CHAPS,2,5949,17796.28,6
153,CHAPS,3,2092,43109.14,88
154,CHAPS,3,8318,35574.03,85
155,CHAPS,3,8800,37474.41,14
156,CHAPS,3,2140,35783.3,39
158,CHAPS,3,2020,36645.44,16
159,CHAPS,3,6710,38900.39,54
160,CHAPS,3,5485,34578.02,4
161,CHAPS,2.5,6297,32060.41,7
162,CHAPS,2,1691,18112.71,87
163,CHAPS,2,1668,17852.3,97
165,CHAPS,2,1158,19440.1,63
166,CHAPS,3,5181,69387.98,100
167,CHAPS,3,2563,40320.39,89
168,CHAPS,3,5003,31799.61,31
169,CHAPS,3,2401,45303.23,68
170,CHAPS,3,1812,33319.79,70
171,CHAPS,3,9493,43295.24,24
172,CHAPS,3,1063,34880.84,34
173,CHAPS,2.5,7679,29994.14,34
174,CHAPS,3,3124,36315.62,84
175,CHAPS,3,5466,43425.7,60
176,CHAPS,3,8796,35164.03,9
177,CHAPS,3,3873,26350.02,81
178,CHAPS,3,5284,24868.05,16
179,CHAPS,3,7092,34135.5,85
180,CHAPS,2.5,6710,22140.44,33
182,CHAPS,3,4358,53674.03,79
183,CHAPS,3,1862,25061.19,17
184,CHAPS,3,6544,35713.79,30
185,CHAPS,2.5,1943,24050.02,25
186,CHAPS,2.5,5482,25313.66,21
187,CHAPS,3,9849,37443.41,16
188,CHAPS,2.5,1928,27477.51,25
189,CHAPS,2.5,4213,25111.89,76
190,CHAPS,2,7078,24382.76,46
191,CHAPS,3,3420,38520.28,46
192,CHAPS,2,3247,25618.33,99
193,CHAPS,3,8720,30510.48,74
195,CHAPS,2.5,9089,20500.85,28
196,CHAPS,3,5615,32255.77,26
197,CHAPS,2,7733,12741.75,70
198,CHAPS,2.5,3315,31536.21,68
200,CHAPS,2,1148,25467.76,50
201,CHAPS,3,9796,39054.71,40
202,CHAPS,3,6884,41359.66,86
204,CHAPS,3,3737,47077.4,93
205,CHAPS,3,9119,66981.56,40
206,CHAPS,3,3942,51151.52,59
207,CHAPS,3,3776,46081.47,77
208,CHAPS,3,7259,46227.64,2
209,CHAPS,3,9103,49756.01,58
210,CHAPS,3,8155,44613.54,88
211,CHAPS,3,7228,26777.1,3
212,CHAPS,3,5753,29697.04,92
213,CHAPS,3,5174,35115.41,8
214,CHAPS,3,7074,38836.92,12
215,CHAPS,3,5509,27121.76,89
216,CHAPS,3,3340,37069.84,26
217,CHAPS,3,3547,33941.97,95
218,CHAPS,3,3951,29253.46,56
219,CHAPS,3,4355,53139.82,62
220,CHAPS,3,2375,38731.56,36
221,CHAPS,3,1904,77686.25,45
222,CHAPS,3,4213,45078.09,6
223,CHAPS,3,4916,47893.84,54
224,CHAPS,3,2757,38294.91,72
225,CHAPS,3,8488,50728.23,68
226,CHAPS,3,9905,37994.88,2
227,CHAPS,3,7804,51337.92,30
228,CHAPS,3,4777,34610.54,40
229,CHAPS,3,2312,70548.18,58
230,CHAPS,3,4437,32671.59,67
231,CHAPS,3,9357,51689.58,61
232,CHAPS,3,7929,58238.06,100
233,CHAPS,3,2568,32956.72,38
234,CHAPS,3,6595,65324.04,70
235,CHAPS,3,4723,37811.49,87
236,CHAPS,3,9075,46761.11,68
237,CHAPS,3,4759,64223.06,24
238,CHAPS,3,8683,61393.64,38
239,CHAPS,3,2741,72065.2,57
240,CHAPS,3,7873,30078.37,21
241,CHAPS,3,6343,60052.3,2
