"Store","Climate","VSG","Product","Space","Sales","Units","Profit","Recommended_Space","Estimated_Sales","Estimated_Profit","Estimated_Units","Lower_Limit","Upper_Limit"
1019,"COLD","ST","DENIM LONG BTMS",2.656102112,2030.51,81,967.621,2.656102112,2030.50999998375,967.621000014242,80.9999999966931,0.25,5
1019,"COLD","ST","DRESSES",1.163845177,1360.19,51,804.376,1.163845177,1360.19000023471,804.376000088176,51.0000000064471,0.5,4.5
1019,"COLD","ST","JACKETS",0.792797507,1764.21,56,783.467,0.792797507,1764.21000015628,783.46700000607,56.0000000031386,0,2
1019,"COLD","ST","KNIT BOTTOMS",14.02375822,839.1,81,358.659,14.02375822,839.100000036358,358.659000031709,80.9999999979783,8.75,19
1019,"COLD","ST","KNIT TOPS",14.02375822,7309.49,654,3776.842,14.02375822,7309.49000035237,3776.8419997197,653.99999995792,8.75,20.25
1019,"COLD","ST","SKIRTS",3.816490324,672.15,33,416.332,3.816490324,672.149999995568,416.331999960341,33.0000000026728,1.5,6
1019,"COLD","ST","SWEATERS",3.816490324,2471.83,124,1282.183,3.816490324,2471.82999998865,1282.18299999313,123.999999964934,1.5,6
1019,"COLD","ST","WOVEN TOPS",4.253220346,3824.88,230,2127.395,4.253220346,3824.88000011504,2127.3950001202,229.999999992067,2,8
102,"COLD","ST","CAPRIS",0.841005648,336.98,15,164.319,0.841005648,336.979999948252,164.318999967966,14.9999999999964,0,2.75
102,"COLD","ST","CAREER LONG BTMS",2.750439525,2485.94,107,1198.661,2.750439525,2485.94000009588,1198.66100016673,106.999999969971,0.75,4.25
102,"COLD","ST","DENIM LONG BTMS",0.892900734,1219.56,50,507.457,0.892900734,1219.56000024385,507.456999920791,49.9999999917166,0,4
102,"COLD","ST","DRESSES",1.630116211,1527.22,58,848.208,1.630116211,1527.21999970056,848.208000022175,57.9999999973299,0.25,4.5
102,"COLD","ST","JACKETS",0.523529832,751.73,26,293.812,0.523529832,751.73000017091,293.812000054297,26.0000000038996,0,1.5
102,"COLD","ST","KNIT BOTTOMS",9.832592352,463.96,38,201.213,9.832592352,463.959999968622,201.213000024157,38.000000001478,6.75,14.5
102,"COLD","ST","KNIT TOPS",9.832592352,4617.22,426,2388.565,9.832592352,4617.22000026507,2388.56499983289,425.999999986189,6.75,19.75
102,"COLD","ST","SKIRTS",3.17628449,743.39,37,477.63,3.17628449,743.38999996823,477.630000022141,36.9999999952159,1.25,5.75
102,"COLD","ST","SWEATERS",3.17628449,1800.32,95,892.68,3.17628449,1800.31999970132,892.680000019819,95.0000000006869,1.25,5.75
102,"COLD","ST","WOVEN TOPS",3.860078556,2431.26,160,1283.16,3.860078556,2431.25999985615,1283.15999975739,159.999999991353,1.5,7.5
1020,"COLD","ST","CAPRIS",1.060196452,899.52,38,472.687,1.060196452,899.519999846326,472.686999928171,38.0000000015544,0,2
1020,"COLD","ST","CAREER LONG BTMS",1.939319748,1185.13,51,557.381,1.939319748,1185.13000003099,557.380999796671,51.0000000193192,0.5,3.25
1020,"COLD","ST","DENIM LONG BTMS",0.61932268,1347.57,55,573.47,0.61932268,1347.5700001123,573.470000142345,55.0000000334676,0,3
1020,"COLD","ST","DRESSES",0.942105263,429.89,18,228.35,0.942105263,429.889999946996,228.349999980814,18.0000000018456,0.25,3.25
1020,"COLD","ST","JACKETS",0.330655329,132.17,6,29.02,0.330655329,132.170000019209,29.0200000076427,5.99999999786607,0,1.25
1020,"COLD","ST","KNIT BOTTOMS",8.665269022,237.81,24,104.111,8.665269022,237.810000057467,104.111000014623,23.9999999942597,5,11
1020,"COLD","ST","KNIT TOPS",8.665269022,5401.26,477,2932.575,8.665269022,5401.26000008125,2932.57500012683,477.000000038639,5,15
1020,"COLD","ST","SKIRTS",1.459082246,313.45,17,196.081,1.459082246,313.449999968462,196.080999951427,17.0000000010333,0.75,4.5
1020,"COLD","ST","SWEATERS",1.459082246,733.64,35,401.983,1.459082246,733.640000041678,401.983000062213,34.9999999919399,0.75,4.5
1020,"COLD","ST","WOVEN TOPS",2.390690515,2303.06,152,1287.41,2.390690515,2303.05999963721,1287.40999961701,151.999999970028,1.25,5.75
1021,"COLD","ST","CAREER LONG BTMS",1.246152719,791.53,31,408.425,1.246152719,791.529999679063,408.425000034859,30.9999999996324,0.75,3.25
1021,"COLD","ST","DENIM LONG BTMS",1.566217207,1439.3,66,572.74,1.566217207,1439.29999967036,572.740000127642,65.999999998868,0,3.25
1021,"COLD","ST","DRESSES",0.936582149,1372.16,49,792.574,0.936582149,1372.15999975385,792.574000049075,49.0000000111303,0.25,3.5
1021,"COLD","ST","JACKETS",0.327934926,623.67,20,256.723,0.327934926,623.670000041897,256.723000164143,19.9999999984835,0,1.25
1021,"COLD","ST","KNIT BOTTOMS",8.581401143,297.61,27,131.866,8.581401143,297.609999985423,131.866000033149,27.0000000004779,5.25,11.25
1021,"COLD","ST","KNIT TOPS",8.581401143,3090.49,279,1624.739,8.581401143,3090.48999970166,1624.73899994276,279.000000017076,5.25,15.25
1021,"COLD","ST","SKIRTS",2.2168401,540.11,26,349.51,2.2168401,540.110000105153,349.510000039253,25.9999999956597,0.75,4.5
1021,"COLD","ST","SWEATERS",2.2168401,499.54,25,252.194,2.2168401,499.539999919649,252.194000052376,25.0000000022205,0.75,4.5
1021,"COLD","ST","WOVEN TOPS",2.476564561,1505.58,102,806.5,2.476564561,1505.58000017063,806.50000001548,101.999999959832,1.25,5.75
1022,"COLD","ST","CAPRIS",0.502052264,130.89,6,62.379,0.502052264,130.889999995155,62.3789999913869,6.00000000185959,0,2.25
1022,"COLD","ST","CAREER LONG BTMS",1.258804214,979.09,39,505.326,1.258804214,979.090000330735,505.326000054434,38.9999999995549,0.75,3.5
1022,"COLD","ST","DENIM LONG BTMS",0.455520591,414.23,20,148.625,0.455520591,414.230000010024,148.625,19.9999999952195,0,3.25
1022,"COLD","ST","DRESSES",1.06777945,705.08,27,405.219,1.06777945,705.08,405.219,27,0.25,3.5
1022,"COLD","ST","JACKETS",0.472663839,477.96,15,223.619,0.472663839,477.960000174227,223.618999959974,14.9999999995877,0,1.25
1022,"COLD","ST","KNIT BOTTOMS",9.252455876,34.76,5,13.636,9.252455876,34.7599999983471,13.6360000012822,5.00000000192458,5.25,11.75
1022,"COLD","ST","KNIT TOPS",9.252455876,2908.93,259,1504.948,9.252455876,2908.92999997702,1504.94799984916,259.000000013917,5.25,16
1022,"COLD","ST","SKIRTS",2.145355042,470.12,22,311.631,2.145355042,470.119999879928,311.630999937267,21.9999999967493,1,4.75
1022,"COLD","ST","SWEATERS",2.145355042,708.57,42,317.956,2.145355042,708.569999943231,317.955999986,42.0000000063399,1,4.75
1022,"COLD","ST","WOVEN TOPS",2.742919688,1335.65,96,679.077,2.742919688,1335.65000000944,679.077000059193,95.9999999703835,1.25,6
1023,"COLD","ST","CAPRIS",1.092587161,513.52,21,273.642,1.092587161,513.519999901901,273.641999955347,21.0000000010497,0,3
1023,"COLD","ST","CAREER LONG BTMS",2.364363271,1911.36,79,961.44,2.364363271,1911.36000046925,961.439999703868,78.9999999748851,1,4.75
1023,"COLD","ST","DENIM LONG BTMS",2.165393724,1102.34,44,518.533,2.165393724,1102.33999985834,518.532999948897,44.0000000039579,0.25,5
1023,"COLD","ST","DRESSES",1.847740587,1252.65,55,601.045,1.847740587,1252.65000041412,601.045000006189,55.0000000013723,0.5,4.5
1023,"COLD","ST","JACKETS",0.887799791,1492.93,52,594.062,0.887799791,1492.92999993707,594.062000121687,52.0000000002051,0,2
1023,"COLD","ST","KNIT BOTTOMS",12.563007,430.17,47,151.482,12.563007,430.169999996694,151.482000023469,47.0000000028167,8.5,18.5
1023,"COLD","ST","KNIT TOPS",12.563007,5606.33,496,2893.618,12.563007,5606.32999975775,2893.61799971779,495.999999979316,8.5,20.25
1023,"COLD","ST","SHORTS",0.543384669,90.56,4,50.643,0.543384669,90.5599999978706,50.6429999957377,3.99999999983071,0,1.25
1023,"COLD","ST","SKIRTS",3.691990481,1496.84,75,937.674,3.691990481,1496.8400001398,937.673999609219,75.0000000025321,1.5,6
1023,"COLD","ST","SWEATERS",3.691990481,2001.7,98,1042.276,3.691990481,2001.69999986491,1042.27600010278,98.0000000051976,1.5,6
1023,"COLD","ST","WOVEN TOPS",4.913733313,3566.2,218,2006.483,4.913733313,3566.19999994335,2006.48299979355,218.000000003667,2,8
1024,"COLD","ST","CAREER LONG BTMS",1.256535487,934.05,39,457.056,1.256535487,934.049999909694,457.055999965669,39.0000000064948,0.5,3
1024,"COLD","ST","DENIM LONG BTMS",0.575555937,771.21,30,354.905,0.575555937,771.20999995172,354.905000135163,29.999999998576,0,3
1024,"COLD","ST","DRESSES",1.042838976,879.37,32,509.777,1.042838976,879.37,509.777,32,0.25,3.25
1024,"COLD","ST","JACKETS",0.321969411,320.02,11,127.24,0.321969411,320.019999877699,127.239999916178,10.9999999982197,0,1.25
1024,"COLD","ST","KNIT BOTTOMS",7.992249527,276.06,25,122.78,7.992249527,276.059999986979,122.779999999441,24.9999999997173,4.75,10.25
1024,"COLD","ST","KNIT TOPS",7.992249527,1823.52,172,916.399,7.992249527,1823.5200001327,916.398999746512,172.000000001984,4.75,14.25
1024,"COLD","ST","SKIRTS",1.931816463,291.2,17,171.354,1.931816463,291.199999998089,171.353999940479,17.0000000000111,0.75,4.25
1024,"COLD","ST","SWEATERS",1.931816463,622.82,32,315.894,1.931816463,622.819999833093,315.894000000704,32.0000000039517,0.75,4.25
1024,"COLD","ST","WOVEN TOPS",2.917669703,851.53,56,456.66,2.917669703,851.529999896399,456.659999976837,55.9999999747359,1,5.25
1025,"COLD","ST","CAPRIS",1.800398111,824.38,36,408.288,1.800398111,824.380000024939,408.287999993259,36.0000000047609,0,3
1025,"COLD","ST","CAREER LONG BTMS",2.952564103,2446.65,102,1225.282,2.952564103,2446.65000002447,1225.28199950019,101.999999976378,1,4.75
1025,"COLD","ST","DENIM LONG BTMS",2.619568151,1678.79,63,840.47,2.619568151,1678.78999979853,840.470000020268,62.9999999896663,0.25,4.75
1025,"COLD","ST","DRESSES",1.477392038,1293.4,53,663.917,1.477392038,1293.40000014015,663.91700000296,53.0000000140997,0.5,4.5
1025,"COLD","ST","JACKETS",0.912408907,1235,42,510.083,0.912408907,1234.9999993742,510.083000169038,41.9999999989392,0,1.75
1025,"COLD","ST","KNIT BOTTOMS",11.05102564,527.45,49,232.89,11.05102564,527.450000034348,232.890000018663,49.0000000004899,8.25,17.75
1025,"COLD","ST","KNIT TOPS",11.05102564,6431.47,600,3373.955,11.05102564,6431.47000053722,3373.95500002946,599.999999986932,8.25,20.25
1025,"COLD","ST","SHORTS",0.77810054,103.35,5,54.689,0.77810054,103.350000010706,54.6889999903873,4.99999999928005,0,1.25
1025,"COLD","ST","SKIRTS",3.749534413,1182,59,747.144,3.749534413,1181.99999957783,747.143999950214,59.0000000000869,1.5,6
1025,"COLD","ST","SWEATERS",3.749534413,2791.38,146,1427.363,3.749534413,2791.37999988436,1427.36300003164,145.999999993891,1.5,6
1025,"COLD","ST","WOVEN TOPS",4.269008097,4520.49,295,2495.072,4.269008097,4520.48999959257,2495.07199980392,294.99999999973,2,8
1026,"COLD","ST","CAPRIS",1.687807182,1684.67,71,872.373,1.687807182,1684.66999972275,872.373000011624,71.0000000094427,0,2.75
1026,"COLD","ST","CAREER LONG BTMS",2.755030403,2610.51,108,1332.769,2.755030403,2610.50999998497,1332.76900019393,108.000000007007,0.75,4.25
1026,"COLD","ST","DENIM LONG BTMS",0.898714291,596.16,29,204.037,0.898714291,596.160000062478,204.037000003979,29.0000000008706,0,4
1026,"COLD","ST","DRESSES",1.483965735,2469.33,97,1340.641,1.483965735,2469.33000017568,1340.64100002268,96.9999999771437,0.25,4.25
1026,"COLD","ST","JACKETS",0.509150637,1412.07,45,626.695,0.509150637,1412.07000054332,626.695000409739,45.0000000212331,0,1.5
1026,"COLD","ST","KNIT BOTTOMS",9.476362385,434.9,42,189.908,9.476362385,434.89999998462,189.908000020949,41.9999999999964,6.5,14.25
1026,"COLD","ST","KNIT TOPS",9.476362385,8565.32,783,4487.931,9.476362385,8565.31999897297,4487.93099991126,783.000000001227,6.5,19.5
1026,"COLD","ST","SHORTS",0.707556312,891.73,41,484.442,0.707556312,891.73000019312,484.442000134715,41.0000000004823,0,1.25
1026,"COLD","ST","SKIRTS",2.769525794,1321.02,65,845.786,2.769525794,1321.02000044502,845.785999990456,64.9999999980048,1,5.75
1026,"COLD","ST","SWEATERS",2.769525794,2466.74,129,1277.553,2.769525794,2466.73999993571,1277.55299954628,129.000000014456,1,5.75
1026,"COLD","ST","WOVEN TOPS",3.401887261,6900.98,433,3882.108,3.401887261,6900.97999965526,3882.10800066192,433.000000020012,1.5,7.25
1027,"COLD","ST","CAPRIS",1.053560702,195.75,8,109.326,1.053560702,195.750000003428,109.326000013825,7.9999999997494,0,2
1027,"COLD","ST","CAREER LONG BTMS",1.243290914,349.11,14,175.935,1.243290914,349.109999978799,175.935000000341,13.9999999992225,0.5,3.25
1027,"COLD","ST","DENIM LONG BTMS",0.50222703,531.46,25,203.171,0.50222703,531.460000025447,203.17100003387,24.9999999909209,0,3
1027,"COLD","ST","DRESSES",0.964275897,413.32,15,238.07,0.964275897,413.319999950167,238.069999966602,15.0000000030588,0.25,3.25
1027,"COLD","ST","JACKETS",0.319193179,145,5,64.22,0.319193179,145.000000022703,64.2199999838742,5.00000000161779,0,1.25
1027,"COLD","ST","KNIT BOTTOMS",7.671796895,33.37,5,8.579,7.671796895,33.3700000002346,8.57900000137204,5.00000000059472,4.75,10.5
1027,"COLD","ST","KNIT TOPS",7.671796895,1625.87,145,887.175,7.671796895,1625.87000006107,887.174999842656,144.999999970113,4.75,14.5
1027,"COLD","ST","SKIRTS",1.776767625,365.92,18,236.698,1.776767625,365.91999996357,236.698000016254,17.9999999980502,0.75,4.25
1027,"COLD","ST","SWEATERS",1.776767625,454.9,20,249.662,1.776767625,454.899999927745,249.662000030122,20.000000001493,0.75,4.25
1027,"COLD","ST","WOVEN TOPS",3.571392212,930.86,62,517.988,3.571392212,930.859999897975,517.988000038487,61.9999999986068,1,5.5
1028,"COLD","ST","CAPRIS",1.460602084,2079.08,93,1030.612,1.460602084,2079.07999960856,1030.61199980989,93.0000000552105,0,2.5
1028,"COLD","ST","CAREER LONG BTMS",2.185579526,1631.55,72,764.495,2.185579526,1631.54999970049,764.495000192659,72.0000000170597,0.75,4.25
1028,"COLD","ST","DENIM LONG BTMS",1.895201378,1142.44,47,500.603,1.895201378,1142.44000001114,500.602999937051,47.0000000024545,0,4
1028,"COLD","ST","DRESSES",1.538036256,1729.19,75,798.173,1.538036256,1729.19000027141,798.172999955559,75.0000000020909,0.25,4.25
1028,"COLD","ST","JACKETS",0.440406858,542.91,17,244.725,0.440406858,542.910000091858,244.725000038012,17.0000000004726,0,1.5
1028,"COLD","ST","KNIT BOTTOMS",9.079156755,252.85,22,107.383,9.079156755,252.850000107108,107.383000025794,21.9999999977451,6.5,14
1028,"COLD","ST","KNIT TOPS",9.079156755,8726.18,813,4607.246,9.079156755,8726.18000101651,4607.24600040609,813.000000193552,6.5,19
1028,"COLD","ST","SHORTS",0.493642851,642.97,29,361.369,0.493642851,642.970000315535,361.369000150405,29.0000000013879,0,1.25
1028,"COLD","ST","SKIRTS",2.438208514,1401.56,69,891.87,2.438208514,1401.56000036669,891.870000376082,69.0000000061861,1,5.5
1028,"COLD","ST","SWEATERS",2.438208514,1746.08,84,990.004,2.438208514,1746.08000009886,990.00399991089,84.0000000161306,1,5.5
1028,"COLD","ST","WOVEN TOPS",4.069165778,4614.73,306,2568.998,4.069165778,4614.73000022065,2568.99799961818,305.999999981153,1.5,7.25
1029,"COLD","ST","CAPRIS",0.718968773,277.07,12,141.032,0.718968773,277.069999997774,141.032000006612,11.9999999986368,0,2
1029,"COLD","ST","CAREER LONG BTMS",1.222653111,1009.35,39,530.488,1.222653111,1009.35000019401,530.488000017563,38.9999999831918,0.5,3.25
1029,"COLD","ST","DENIM LONG BTMS",0.461033648,792.36,32,349.945,0.461033648,792.360000082453,349.945000161043,32.0000000026552,0,3
1029,"COLD","ST","DRESSES",0.828641975,446.8,16,252.196,0.828641975,446.799999999165,252.196000004821,15.9999999971162,0.25,3.25
1029,"COLD","ST","JACKETS",0.239656258,179.46,5,92.615,0.239656258,179.460000069891,92.6150000446956,4.9999999999823,0,1.25
1029,"COLD","ST","KNIT BOTTOMS",7.928966352,175.12,11,89.652,7.928966352,175.119999953694,89.6519999811139,11.0000000037745,4.75,10.5
1029,"COLD","ST","KNIT TOPS",7.928966352,2345.39,202,1272.94,7.928966352,2345.38999986661,1272.9400001551,202.000000082514,4.75,14.5
1029,"COLD","ST","SKIRTS",2.203618978,737.77,42,453.921,2.203618978,737.769999658575,453.9210000671,42.0000000030535,0.75,4.25
1029,"COLD","ST","SWEATERS",2.203618978,543.93,25,282.41,2.203618978,543.930000005938,282.409999952189,24.9999999994958,0.75,4.25
1029,"COLD","ST","WOVEN TOPS",2.768232873,1213.74,79,692.37,2.768232873,1213.74000015714,692.369999990974,78.9999999888112,1,5.5
103,"COLD","ST","CAPRIS",0.65995553,510.59,23,247.728,0.65995553,510.589999887167,247.728000026792,22.9999999940707,0,2.5
103,"COLD","ST","CAREER LONG BTMS",2.158170364,3003.28,127,1468.466,2.158170364,3003.27999992591,1468.46599989026,126.999999961722,0.75,4
103,"COLD","ST","DENIM LONG BTMS",1.154343269,1332.75,60,507.012,1.154343269,1332.75000023974,507.012000064925,59.9999999937599,0,3.75
103,"COLD","ST","DRESSES",1.052455397,1421.6,49,844.237,1.052455397,1421.59999960744,844.237000185027,49.0000000149254,0.25,4.25
103,"COLD","ST","JACKETS",0.416814019,598.2,19,272.045,0.416814019,598.199999645426,272.044999865432,19.0000000022214,0,1.5
103,"COLD","ST","KNIT BOTTOMS",9.734922971,648.79,64,266.888,9.734922971,648.789999963295,266.887999998843,63.9999999945958,6.25,13.75
103,"COLD","ST","KNIT TOPS",9.734922971,5518.14,536,2889.438,9.734922971,5518.14000040741,2889.43799983383,535.999999980778,6.25,18.75
103,"COLD","ST","SKIRTS",3.099475356,489.78,22,328.976,3.099475356,489.779999999544,328.975999971947,22.0000000004696,1,5.5
103,"COLD","ST","SWEATERS",3.099475356,2208.04,115,1096.736,3.099475356,2208.04000013152,1096.73600021392,114.999999984163,1,5.5
103,"COLD","ST","WOVEN TOPS",3.593863095,3684.45,238,1915.11,3.593863095,3684.45000048266,1915.10999968792,238.000000022987,1.5,7
1030,"COLD","ST","CAPRIS",0.922679119,190.11,8,103.998,0.922679119,190.110000029404,103.997999983961,8.00000000020825,0,2
1030,"COLD","ST","CAREER LONG BTMS",1.300450967,695.13,30,328.383,1.300450967,695.130000015883,328.382999968216,30.0000000002384,0.5,3.25
1030,"COLD","ST","DENIM LONG BTMS",0.41440427,596.26,24,265.153,0.41440427,596.260000104946,265.152999977938,23.9999999942885,0,3
1030,"COLD","ST","DRESSES",1.092104069,932.08,32,553.256,1.092104069,932.080000221894,553.256000002077,32.000000002019,0.25,3.25
1030,"COLD","ST","JACKETS",0.226663109,414.28,11,200.695,0.226663109,414.280000172784,200.694999964107,11.0000000064352,0,1.25
1030,"COLD","ST","KNIT BOTTOMS",7.770652435,177.31,14,84.214,7.770652435,177.309999936715,84.213999985009,13.9999999975497,5,10.75
1030,"COLD","ST","KNIT TOPS",7.770652435,2855.37,232,1538.059,7.770652435,2855.3700006555,1538.05899970648,231.999999980672,5,14.5
1030,"COLD","ST","SKIRTS",2.280368245,483.57,24,321.067,2.280368245,483.570000028701,321.067000056855,23.9999999992055,0.75,4.25
1030,"COLD","ST","SWEATERS",2.280368245,541.51,26,275.52,2.280368245,541.510000076508,275.520000025398,25.9999999983917,0.75,4.25
1030,"COLD","ST","WOVEN TOPS",2.715378252,1757.22,115,995.52,2.715378252,1757.22000006443,995.519999944997,114.999999991791,1,5.5
1031,"COLD","ST","CAPRIS",0.799898613,666.67,31,312.431,0.799898613,666.669999817532,312.431000003191,31.0000000053314,0,2.75
1031,"COLD","ST","CAREER LONG BTMS",2.348514026,1461.13,57,772.267,2.348514026,1461.12999991543,772.266999930452,56.9999999755263,0.75,4.25
1031,"COLD","ST","DENIM LONG BTMS",0.726781738,1013.35,48,346.112,0.726781738,1013.34999976882,346.112000082957,47.9999999903657,0,4
1031,"COLD","ST","DRESSES",0.911036263,657.54,25,356.84,0.911036263,657.539999985006,356.83999999583,25.0000000042905,0.5,4.5
1031,"COLD","ST","JACKETS",0.488420725,1167.89,38,531.215,0.488420725,1167.89000036607,531.214999663816,38.00000000278,0,1.5
1031,"COLD","ST","KNIT BOTTOMS",10.81398582,521.35,43,237.088,10.81398582,521.350000011969,237.088000010306,42.9999999976464,6.75,14.75
1031,"COLD","ST","KNIT TOPS",10.81398582,6194.78,588,3232.89,10.81398582,6194.78000018021,3232.88999996739,587.999999999162,6.75,20
1031,"COLD","ST","SKIRTS",2.996329539,1031.88,49,692.054,2.996329539,1031.87999994784,692.054000059789,49.0000000054255,1.25,5.75
1031,"COLD","ST","SWEATERS",2.996329539,1723.57,87,931.306,2.996329539,1723.57000007379,931.305999877267,87.0000000012176,1.25,5.75
1031,"COLD","ST","WOVEN TOPS",4.104781365,3852.09,251,2202.148,4.104781365,3852.09000026717,2202.14799964861,251.000000045653,1.5,7.5
1032,"COLD","ST","CAPRIS",1.236447901,872.63,36,455.298,1.236447901,872.629999790349,455.297999891684,36.000000007747,0,3
1032,"COLD","ST","CAREER LONG BTMS",2.774096854,1730.56,75,819.567,2.774096854,1730.55999998633,819.566999971909,75.0000000114454,1,4.75
